TimeInHours, Arm1 , Arm2 , Arm3 , Arm4 , Arm5 , Arm6 , Center
10.67277778,0,0,0,10,0,0,0
10.67305556,0,0,0,10,0,0,0
10.67333333,0,0,0,10,0,0,0
10.67361111,0,0,0,10,0,0,0
10.67388889,0,0,0,10,0,0,0
10.67416667,0,0,0,10,0,0,0
10.67444444,0,0,0,10,0,0,0
10.67472222,0,0,0,10,0,0,0
10.675,0,0,0,10,0,0,0
10.67527778,0,0,0,10,0,0,0
10.67555556,0,0,0,10,0,0,0
10.67583333,0,0,0,10,0,0,0
10.67611111,0,0,0,10,0,0,0
10.67638889,0,0,0,10,0,0,0
10.67666667,0,0,0,10,0,0,0
10.67694444,0,0,0,10,0,0,0
10.67722222,0,0,0,10,0,0,0
10.6775,0,0,0,10,0,0,0
10.67777778,0,0,0,10,0,0,0
10.67805556,0,0,0,10,0,0,0
10.67833333,0,0,0,10,0,0,0
10.67861111,0,0,0,10,0,0,0
10.67888889,0,0,0,10,0,0,0
10.67916667,0,0,0,10,0,0,0
10.67944444,0,0,0,10,0,0,0
10.67972222,0,0,0,10,0,0,0
10.68,0,0,0,10,0,0,0
10.68027778,0,0,0,10,0,0,0
10.68055556,0,0,0,10,0,0,0
10.68083333,0,0,0,10,0,0,0
10.68111111,0,0,0,10,0,0,0
10.68138889,0,0,0,10,0,0,0
10.68166667,0,0,0,10,0,0,0
10.68194444,0,0,0,10,0,0,0
10.68222222,0,0,0,10,0,0,0
10.6825,0,0,0,10,0,0,0
10.68277778,0,0,0,10,0,0,0
10.68305556,0,0,0,10,0,0,0
10.68333333,0,0,0,10,0,0,0
10.68361111,0,0,0,10,0,0,0
10.68388889,0,0,0,10,0,0,0
10.68416667,0,0,0,10,0,0,0
10.68444444,0,0,0,10,0,0,0
10.68472222,0,0,0,10,0,0,0
10.685,0,0,0,10,0,0,0
10.68527778,0,0,0,10,0,0,0
10.68555556,0,0,0,10,0,0,0
10.68583333,0,0,0,10,0,0,0
10.68611111,0,0,0,10,0,0,0
10.68638889,0,0,0,10,0,0,0
10.68666667,0,0,0,10,0,0,0
10.68694444,0,0,0,10,0,0,0
10.68722222,0,0,0,10,0,0,0
10.6875,0,0,0,10,0,0,0
10.68777778,0,0,0,10,0,0,0
10.68805556,0,0,0,10,0,0,0
10.68833333,0,0,0,10,0,0,0
10.68861111,0,0,0,10,0,0,0
10.68888889,0,0,0,10,0,0,0
10.68916667,0,0,0,10,0,0,0
10.68944444,0,0,0,10,0,0,0
10.68972222,0,0,0,10,0,0,0
10.69,0,0,0,10,0,0,0
10.69027778,0,0,0,10,0,0,0
10.69055556,0,0,0,10,0,0,0
10.69083333,0,0,0,10,0,0,0
10.69111111,0,0,0,10,0,0,0
10.69138889,0,0,0,10,0,0,0
10.69166667,0,0,0,10,0,0,0
10.69194444,0,0,0,10,0,0,0
10.69222222,0,0,0,10,0,0,0
10.6925,0,0,0,10,0,0,0
10.69277778,0,0,0,10,0,0,0
10.69305556,0,0,0,10,0,0,0
10.69333333,0,0,0,10,0,0,0
10.69361111,0,0,0,10,0,0,0
10.69388889,0,0,0,10,0,0,0
10.69416667,0,0,0,10,0,0,0
10.69444444,0,0,0,10,0,0,0
10.69472222,0,0,0,10,0,0,0
10.695,0,0,0,10,0,0,0
10.69527778,0,0,0,10,0,0,0
10.69555556,0,0,0,10,0,0,0
10.69583333,0,0,0,10,0,0,0
10.69611111,0,0,0,10,0,0,0
10.69638889,0,0,0,10,0,0,0
10.69666667,0,0,0,10,0,0,0
10.69694444,0,0,0,10,0,0,0
10.69722222,0,0,0,10,0,0,0
10.6975,0,0,0,10,0,0,0
10.69777778,0,0,0,10,0,0,0
10.69805556,0,0,0,10,0,0,0
10.69833333,0,0,0,10,0,0,0
10.69861111,0,0,0,10,0,0,0
10.69888889,0,0,0,10,0,0,0
10.69916667,0,0,0,10,0,0,0
10.69944444,0,0,0,10,0,0,0
10.69972222,0,0,0,10,0,0,0
10.7,0,0,0,10,0,0,0
10.70027778,0,0,0,10,0,0,0
10.70055556,0,0,0,10,0,0,0
10.70083333,0,0,0,10,0,0,0
10.70111111,0,0,0,10,0,0,0
10.70138889,0,0,0,10,0,0,0
10.70166667,0,0,0,10,0,0,0
10.70194444,0,0,0,10,0,0,0
10.70222222,0,0,0,10,0,0,0
10.7025,0,0,0,10,0,0,0
10.70277778,0,0,0,10,0,0,0
10.70305556,0,0,0,10,0,0,0
10.70333333,0,0,0,10,0,0,0
10.70361111,0,0,0,10,0,0,0
10.70388889,0,0,0,10,0,0,0
10.70416667,0,0,0,10,0,0,0
10.70444444,0,0,0,10,0,0,0
10.70472222,0,0,0,10,0,0,0
10.705,0,0,0,10,0,0,0
10.70527778,0,0,0,10,0,0,0
10.70555556,0,0,0,10,0,0,0
10.70583333,0,0,0,10,0,0,0
10.70611111,0,0,0,10,0,0,0
10.70638889,0,0,0,10,0,0,0
10.70666667,0,0,0,10,0,0,0
10.70694444,0,0,0,10,0,0,0
10.70722222,0,0,0,10,0,0,0
10.7075,0,0,0,10,0,0,0
10.70777778,0,0,0,10,0,0,0
10.70805556,0,0,0,10,0,0,0
10.70833333,0,0,0,10,0,0,0
10.70861111,0,0,0,10,0,0,0
10.70888889,0,0,0,10,0,0,0
10.70916667,0,0,0,10,0,0,0
10.70944444,0,0,0,10,0,0,0
10.70972222,0,0,0,10,0,0,0
10.71,0,0,0,10,0,0,0
10.71027778,0,0,0,10,0,0,0
10.71055556,0,0,0,10,0,0,0
10.71083333,0,0,0,10,0,0,0
10.71111111,0,0,0,10,0,0,0
10.71138889,0,0,0,9,0,1,0
10.71166667,0,0,0,9,0,1,0
10.71194444,0,0,0,8,1,1,0
10.71222222,0,0,0,8,1,1,0
10.7125,0,0,0,8,1,1,0
10.71277778,0,0,0,8,1,1,0
10.71305556,1,0,0,7,1,1,0
10.71333333,1,0,0,7,1,1,0
10.71361111,1,0,0,6,1,1,1
10.71388889,1,0,0,6,1,1,1
10.71416667,1,0,0,6,2,1,0
10.71444444,1,0,0,5,2,1,1
10.71472222,1,0,0,5,2,1,1
10.715,1,0,0,5,2,1,1
10.71527778,1,0,0,4,3,1,1
10.71555556,2,0,0,4,3,1,0
10.71583333,2,0,0,3,3,1,1
10.71611111,2,0,0,3,3,1,1
10.71638889,2,0,0,3,3,1,1
10.71666667,2,0,0,3,3,1,1
10.71694444,2,0,0,2,4,1,1
10.71722222,2,0,0,2,4,1,1
10.7175,3,0,0,1,4,1,1
10.71777778,3,0,0,1,4,1,1
10.71805556,3,0,0,1,4,1,1
10.71833333,3,0,0,0,5,1,1
10.71861111,3,0,0,0,5,1,1
10.71888889,3,0,0,0,5,1,1
10.71916667,4,0,0,0,5,1,0
10.71944444,4,0,0,0,5,1,0
10.71972222,4,0,0,0,5,1,0
10.72,4,0,0,0,6,0,0
10.72027778,4,0,0,0,6,0,0
10.72055556,4,0,0,0,6,0,0
10.72083333,4,0,0,0,6,0,0
10.72111111,4,0,0,0,6,0,0
10.72138889,4,0,0,0,6,0,0
10.72166667,4,0,0,0,6,0,0
10.72194444,4,0,0,0,6,0,0
10.72222222,4,0,0,0,6,0,0
10.7225,4,0,0,0,6,0,0
10.72277778,4,0,0,0,6,0,0
10.72305556,4,0,0,0,6,0,0
10.72333333,4,0,0,0,6,0,0
10.72361111,4,0,0,0,6,0,0
10.72388889,4,0,0,0,6,0,0
10.72416667,4,0,0,0,6,0,0
10.72444444,4,0,0,0,6,0,0
10.72472222,4,0,0,0,6,0,0
10.725,4,0,0,0,6,0,0
10.72527778,4,0,0,0,6,0,0
10.72555556,4,0,0,0,6,0,0
10.72583333,4,0,0,0,6,0,0
10.72611111,4,0,0,0,6,0,0
10.72638889,4,0,0,0,6,0,0
10.72666667,4,0,0,0,6,0,0
10.72694444,4,0,0,0,6,0,0
10.72722222,4,0,0,0,6,0,0
10.7275,4,0,0,0,6,0,0
10.72777778,4,0,0,0,6,0,0
10.72805556,4,0,0,0,6,0,0
10.72833333,4,0,0,0,6,0,0
10.72861111,4,0,0,0,6,0,0
10.72888889,4,0,0,0,6,0,0
10.72916667,4,0,0,0,6,0,0
10.72944444,4,0,0,0,6,0,0
10.72972222,4,0,0,0,6,0,0
10.73,4,0,0,0,6,0,0
10.73027778,4,0,0,0,6,0,0
10.73055556,4,0,0,0,6,0,0
10.73083333,4,0,0,0,6,0,0
10.73111111,4,0,0,0,6,0,0
10.73138889,4,0,0,0,6,0,0
10.73166667,4,0,0,0,6,0,0
10.73194444,4,0,0,0,6,0,0
10.73222222,4,0,0,0,6,0,0
10.7325,4,0,0,0,6,0,0
10.73277778,4,0,0,0,6,0,0
10.73305556,4,0,0,0,6,0,0
10.73333333,4,0,0,0,6,0,0
10.73361111,4,0,0,0,6,0,0
10.73388889,4,0,0,0,6,0,0
10.73416667,4,0,0,0,6,0,0
10.73444444,4,0,0,0,6,0,0
10.73472222,4,0,0,0,6,0,0
10.735,4,0,0,0,6,0,0
10.73527778,4,0,0,0,6,0,0
10.73555556,4,0,0,0,6,0,0
10.73583333,4,0,0,0,6,0,0
10.73611111,4,0,0,0,6,0,0
10.73638889,4,0,0,0,6,0,0
10.73666667,4,0,0,0,6,0,0
10.73694444,4,0,0,0,6,0,0
10.73722222,4,0,0,0,6,0,0
10.7375,4,0,0,0,6,0,0
10.73777778,4,0,0,0,6,0,0
10.73805556,4,0,0,0,6,0,0
10.73833333,4,0,0,0,6,0,0
10.73861111,4,0,0,0,6,0,0
10.73888889,4,0,0,0,6,0,0
10.73916667,4,0,0,0,6,0,0
10.73944444,4,0,0,0,6,0,0
10.73972222,4,0,0,0,6,0,0
10.74,4,0,0,0,6,0,0
10.74027778,3,0,0,0,6,0,1
10.74055556,3,0,0,0,6,0,1
10.74083333,3,0,0,0,6,0,1
10.74111111,3,0,0,1,6,0,0
10.74138889,3,0,0,1,6,0,0
10.74166667,3,0,0,1,6,0,0
10.74194444,3,0,0,1,6,0,0
10.74222222,3,0,0,1,6,0,0
10.7425,2,0,0,1,6,0,1
10.74277778,2,0,0,1,6,0,1
10.74305556,2,0,0,2,6,0,0
10.74333333,2,0,0,2,6,0,0
10.74361111,2,0,0,2,6,0,0
10.74388889,2,0,0,2,6,0,0
10.74416667,2,0,0,2,6,0,0
10.74444444,1,0,0,2,6,0,1
10.74472222,1,0,0,2,6,0,1
10.745,1,0,0,3,6,0,0
10.74527778,1,0,0,3,6,0,0
10.74555556,1,0,0,3,6,0,0
10.74583333,1,0,0,3,6,0,0
10.74611111,1,0,0,3,6,0,0
10.74638889,0,0,0,3,6,0,1
10.74666667,0,0,0,3,6,0,1
10.74694444,0,0,0,3,6,0,1
10.74722222,0,0,0,4,6,0,0
10.7475,0,0,0,4,6,0,0
10.74777778,0,0,0,4,6,0,0
10.74805556,0,0,0,4,6,0,0
10.74833333,0,0,0,4,6,0,0
10.74861111,0,0,0,4,6,0,0
10.74888889,0,0,0,4,6,0,0
10.74916667,0,0,0,3,7,0,0
10.74944444,0,0,0,3,7,0,0
10.74972222,0,0,0,3,7,0,0
10.75,0,0,0,3,7,0,0
10.75027778,0,0,0,3,7,0,0
10.75055556,0,0,0,3,7,0,0
10.75083333,0,0,0,3,7,0,0
10.75111111,0,0,0,3,7,0,0
10.75138889,0,0,0,2,8,0,0
10.75166667,0,0,0,2,8,0,0
10.75194444,0,0,0,2,8,0,0
10.75222222,0,0,0,2,8,0,0
10.7525,0,0,0,2,8,0,0
10.75277778,0,0,0,2,8,0,0
10.75305556,0,0,0,2,8,0,0
10.75333333,0,0,0,1,9,0,0
10.75361111,0,0,0,1,9,0,0
10.75388889,0,0,0,1,9,0,0
10.75416667,0,0,0,1,9,0,0
10.75444444,0,0,0,1,9,0,0
10.75472222,0,0,0,1,9,0,0
10.755,0,0,0,1,9,0,0
10.75527778,0,0,0,0,10,0,0
10.75555556,0,0,0,0,10,0,0
10.75583333,0,0,0,0,10,0,0
10.75611111,0,0,0,0,10,0,0
10.75638889,0,0,0,0,10,0,0
10.75666667,0,0,0,0,10,0,0
10.75694444,0,0,0,0,10,0,0
10.75722222,0,0,0,0,10,0,0
10.7575,0,0,0,0,10,0,0
10.75777778,0,0,0,0,10,0,0
10.75805556,0,0,0,0,10,0,0
10.75833333,0,0,0,0,10,0,0
10.75861111,0,0,0,0,10,0,0
10.75888889,0,0,0,0,10,0,0
10.75916667,0,0,0,0,10,0,0
10.75944444,0,0,0,0,10,0,0
10.75972222,0,0,0,0,10,0,0
10.76,0,0,0,0,10,0,0
10.76027778,0,0,0,0,10,0,0
10.76055556,0,0,0,0,10,0,0
10.76083333,0,0,0,0,10,0,0
10.76111111,0,0,0,0,10,0,0
10.76138889,0,0,0,0,10,0,0
10.76166667,0,0,0,0,10,0,0
10.76194444,0,0,0,0,10,0,0
10.76222222,0,0,0,0,10,0,0
10.7625,0,0,0,0,10,0,0
10.76277778,0,0,0,0,10,0,0
10.76305556,0,0,0,0,10,0,0
10.76333333,0,0,0,0,10,0,0
10.76361111,0,0,0,0,10,0,0
10.76388889,0,0,0,0,10,0,0
10.76416667,0,0,0,0,10,0,0
10.76444444,0,0,0,0,10,0,0
10.76472222,0,0,0,0,10,0,0
10.765,0,0,0,0,10,0,0
10.76527778,0,0,0,0,10,0,0
10.76555556,0,0,0,0,10,0,0
10.76583333,0,0,0,0,10,0,0
10.76611111,0,0,0,0,10,0,0
10.76638889,0,0,0,0,10,0,0
10.76666667,0,0,0,0,10,0,0
10.76694444,0,0,0,0,10,0,0
10.76722222,0,0,0,0,10,0,0
10.7675,0,0,0,0,10,0,0
10.76777778,0,0,0,0,10,0,0
10.76805556,0,0,0,0,10,0,0
10.76833333,0,0,0,0,10,0,0
10.76861111,0,0,0,0,10,0,0
10.76888889,0,0,0,0,10,0,0
10.76916667,0,0,0,0,10,0,0
10.76944444,0,0,0,0,10,0,0
10.76972222,0,0,0,0,10,0,0
10.77,0,0,0,0,10,0,0
10.77027778,0,0,0,0,10,0,0
10.77055556,0,0,0,0,10,0,0
10.77083333,0,0,0,0,10,0,0
10.77111111,0,0,0,0,10,0,0
10.77138889,0,0,0,0,10,0,0
10.77166667,0,0,0,0,10,0,0
10.77194444,0,0,0,0,10,0,0
10.77222222,0,0,0,0,10,0,0
10.7725,0,0,0,0,10,0,0
10.77277778,0,0,0,0,10,0,0
10.77305556,0,0,0,0,10,0,0
10.77333333,0,0,0,0,10,0,0
10.77361111,0,0,0,0,10,0,0
10.77388889,0,0,0,0,10,0,0
10.77416667,0,0,0,0,10,0,0
10.77444444,0,0,0,0,10,0,0
10.77472222,0,0,0,0,10,0,0
10.775,0,0,0,0,10,0,0
10.77527778,0,0,0,0,10,0,0
10.77555556,0,0,0,0,10,0,0
10.77583333,0,0,0,0,10,0,0
10.77611111,0,0,0,0,10,0,0
10.77638889,0,0,0,0,10,0,0
10.77666667,0,0,0,0,10,0,0
10.77694444,0,0,0,0,10,0,0
10.77722222,0,0,0,0,10,0,0
10.7775,0,0,0,0,10,0,0
10.77777778,0,0,0,0,10,0,0
10.77805556,0,0,0,0,10,0,0
10.77833333,0,0,0,0,10,0,0
10.77861111,0,0,0,0,10,0,0
10.77888889,0,0,0,0,10,0,0
10.77916667,0,0,0,0,10,0,0
10.77944444,0,0,0,0,10,0,0
10.77972222,0,0,0,0,10,0,0
10.78,0,0,0,0,10,0,0
10.78027778,0,0,0,0,10,0,0
10.78055556,0,0,0,0,10,0,0
10.78083333,0,0,0,0,10,0,0
10.78111111,0,0,0,0,10,0,0
10.78138889,0,0,0,0,10,0,0
10.78166667,0,0,0,0,10,0,0
10.78194444,0,0,0,0,10,0,0
10.78222222,0,0,0,0,10,0,0
10.7825,0,0,0,0,10,0,0
10.78277778,0,0,0,0,10,0,0
10.78305556,0,0,0,0,10,0,0
10.78333333,0,0,0,0,10,0,0
10.78361111,0,0,0,0,10,0,0
10.78388889,0,0,0,0,10,0,0
10.78416667,0,0,0,0,10,0,0
10.78444444,0,0,0,0,10,0,0
10.78472222,0,0,0,0,10,0,0
10.785,0,0,0,0,10,0,0
10.78527778,0,0,0,0,10,0,0
10.78555556,0,0,0,0,10,0,0
10.78583333,0,0,0,0,10,0,0
10.78611111,0,0,0,0,10,0,0
10.78638889,0,0,0,0,10,0,0
10.78666667,0,0,0,0,10,0,0
10.78694444,0,0,0,0,10,0,0
10.78722222,0,0,0,0,10,0,0
10.7875,0,0,0,0,10,0,0
10.78777778,0,0,0,0,10,0,0
10.78805556,0,0,0,0,10,0,0
10.78833333,0,0,0,0,10,0,0
10.78861111,0,0,0,0,10,0,0
10.78888889,0,0,0,0,10,0,0
10.78916667,0,0,0,0,10,0,0
10.78944444,0,0,0,0,10,0,0
10.78972222,0,0,0,0,10,0,0
10.79,0,0,0,0,10,0,0
10.79027778,0,0,0,0,10,0,0
10.79055556,0,0,0,0,10,0,0
10.79083333,0,0,0,0,10,0,0
10.79111111,0,0,0,0,10,0,0
10.79138889,0,0,0,0,10,0,0
10.79166667,0,0,0,0,10,0,0
10.79194444,0,0,0,0,10,0,0
10.79222222,0,0,0,0,10,0,0
10.7925,0,0,0,0,10,0,0
10.79277778,0,0,0,0,10,0,0
10.79305556,0,0,0,0,10,0,0
10.79333333,0,0,0,0,10,0,0
10.79361111,0,0,0,0,10,0,0
10.79388889,0,0,0,0,10,0,0
10.79416667,0,0,0,0,10,0,0
10.79444444,0,0,0,0,10,0,0
10.79472222,0,0,0,0,10,0,0
10.795,0,0,0,0,10,0,0
10.79527778,0,0,0,0,10,0,0
10.79555556,0,0,0,0,10,0,0
10.79583333,0,0,0,0,10,0,0
10.79611111,0,0,0,0,10,0,0
10.79638889,0,0,0,0,10,0,0
10.79666667,0,0,0,0,10,0,0
10.79694444,0,0,0,0,10,0,0
10.79722222,0,0,0,0,10,0,0
10.7975,0,0,0,0,10,0,0
10.79777778,0,0,0,0,10,0,0
10.79805556,0,0,0,0,10,0,0
10.79833333,0,0,0,0,10,0,0
10.79861111,0,0,0,0,10,0,0
10.79888889,0,0,0,0,10,0,0
10.79916667,0,0,0,0,10,0,0
10.79944444,0,0,0,0,10,0,0
10.79972222,0,0,0,0,10,0,0
10.8,0,0,0,0,10,0,0
10.80027778,0,0,0,0,10,0,0
10.80055556,0,0,0,0,10,0,0
10.80083333,0,0,0,0,10,0,0
10.80111111,0,0,0,0,10,0,0
10.80138889,0,0,0,0,10,0,0
10.80166667,0,0,0,0,10,0,0
10.80194444,0,0,0,0,10,0,0
10.80222222,0,0,0,0,10,0,0
10.8025,0,0,0,0,10,0,0
10.80277778,0,0,0,0,10,0,0
10.80305556,0,0,0,0,10,0,0
10.80333333,0,0,0,0,10,0,0
10.80361111,0,0,0,0,10,0,0
10.80388889,0,0,0,0,10,0,0
10.80416667,0,0,0,0,10,0,0
10.80444444,0,0,0,0,10,0,0
10.80472222,0,0,0,0,10,0,0
10.805,0,0,0,0,10,0,0
10.80527778,0,0,0,0,10,0,0
10.80555556,0,0,0,0,10,0,0
10.80583333,0,0,0,0,10,0,0
10.80611111,0,0,0,0,10,0,0
10.80638889,0,0,0,0,10,0,0
10.80666667,0,0,0,0,10,0,0
10.80694444,0,0,0,0,10,0,0
10.80722222,0,0,0,0,10,0,0
10.8075,0,0,0,0,10,0,0
10.80777778,0,0,0,0,10,0,0
10.80805556,0,0,0,0,10,0,0
10.80833333,0,0,0,0,10,0,0
10.80861111,0,0,0,0,10,0,0
10.80888889,0,0,0,0,10,0,0
10.80916667,0,0,0,0,10,0,0
10.80944444,0,0,0,0,10,0,0
10.80972222,0,0,0,0,10,0,0
10.81,0,0,0,0,10,0,0
10.81027778,0,0,0,0,10,0,0
10.81055556,0,0,0,0,10,0,0
10.81083333,0,0,0,0,10,0,0
10.81111111,0,0,0,0,10,0,0
10.81138889,0,0,0,0,10,0,0
10.81166667,0,0,0,0,10,0,0
10.81194444,0,0,0,0,10,0,0
10.81222222,0,0,0,0,10,0,0
10.8125,0,0,0,0,10,0,0
10.81277778,0,0,0,0,10,0,0
10.81305556,0,0,0,0,10,0,0
10.81333333,0,0,0,0,10,0,0
10.81361111,0,0,0,0,10,0,0
10.81388889,0,0,0,0,10,0,0
10.81416667,0,0,0,0,10,0,0
10.81444444,0,0,0,0,10,0,0
10.81472222,0,0,0,0,10,0,0
10.815,0,0,0,0,10,0,0
10.81527778,0,0,0,0,10,0,0
10.81555556,0,0,0,0,10,0,0
10.81583333,0,0,0,0,10,0,0
10.81611111,0,0,0,0,10,0,0
10.81638889,0,0,0,0,10,0,0
10.81666667,0,0,0,0,10,0,0
10.81694444,0,0,0,0,10,0,0
10.81722222,0,0,0,0,10,0,0
10.8175,0,0,0,0,10,0,0
10.81777778,0,0,0,0,10,0,0
10.81805556,0,0,0,0,10,0,0
10.81833333,0,0,0,0,10,0,0
10.81861111,0,0,0,0,10,0,0
10.81888889,0,0,0,0,10,0,0
10.81916667,0,0,0,0,10,0,0
10.81944444,0,0,0,0,10,0,0
10.81972222,0,0,0,0,10,0,0
10.82,0,0,0,0,10,0,0
10.82027778,0,0,0,0,10,0,0
10.82055556,0,0,0,0,10,0,0
10.82083333,0,0,0,0,10,0,0
10.82111111,0,0,0,0,10,0,0
10.82138889,0,0,0,0,10,0,0
10.82166667,0,0,0,0,10,0,0
10.82194444,0,0,0,0,10,0,0
10.82222222,0,0,0,0,10,0,0
10.8225,0,0,0,0,10,0,0
10.82277778,0,0,0,0,10,0,0
10.82305556,0,0,0,0,10,0,0
10.82333333,0,0,0,0,10,0,0
10.82361111,0,0,0,0,10,0,0
10.82388889,0,0,0,0,10,0,0
10.82416667,0,0,0,0,10,0,0
10.82444444,0,0,0,0,10,0,0
10.82472222,0,0,0,0,10,0,0
10.825,0,0,0,0,10,0,0
10.82527778,0,0,0,0,10,0,0
10.82555556,0,0,0,0,10,0,0
10.82583333,0,0,0,0,10,0,0
10.82611111,0,0,0,0,10,0,0
10.82638889,0,0,0,0,10,0,0
10.82666667,0,0,0,0,10,0,0
10.82694444,0,0,0,0,10,0,0
10.82722222,0,0,0,0,10,0,0
10.8275,0,0,0,0,10,0,0
10.82777778,0,0,0,0,10,0,0
10.82805556,0,0,0,0,10,0,0
10.82833333,0,0,0,0,10,0,0
10.82861111,0,0,0,0,10,0,0
10.82888889,0,0,0,0,10,0,0
10.82916667,0,0,0,0,10,0,0
10.82944444,0,0,0,0,10,0,0
10.82972222,0,0,0,0,10,0,0
10.83,0,0,0,0,10,0,0
10.83027778,0,0,0,0,10,0,0
10.83055556,0,0,0,0,10,0,0
10.83083333,0,0,0,0,10,0,0
10.83111111,0,0,0,0,10,0,0
10.83138889,0,0,0,0,10,0,0
10.83166667,0,0,0,0,10,0,0
10.83194444,0,0,0,0,10,0,0
10.83222222,0,0,0,0,10,0,0
10.8325,0,0,0,0,10,0,0
10.83277778,0,0,0,0,10,0,0
10.83305556,0,0,0,0,10,0,0
10.83333333,0,0,0,0,10,0,0
10.83361111,0,0,0,0,10,0,0
10.83388889,0,0,0,0,10,0,0
10.83416667,0,0,0,0,10,0,0
10.83444444,0,0,0,0,10,0,0
10.83472222,0,0,0,0,10,0,0
10.835,0,0,0,0,10,0,0
10.83527778,0,0,0,0,10,0,0
10.83555556,0,0,0,0,10,0,0
10.83583333,0,0,0,0,10,0,0
10.83611111,0,0,0,0,10,0,0
10.83638889,0,0,0,0,10,0,0
10.83666667,0,0,0,0,10,0,0
10.83694444,0,0,0,0,10,0,0
10.83722222,0,0,0,0,10,0,0
10.8375,0,0,0,0,10,0,0
10.83777778,0,0,0,0,10,0,0
10.83805556,0,0,0,0,10,0,0
10.83833333,0,0,0,0,10,0,0
10.83861111,0,0,0,0,10,0,0
10.83888889,0,0,0,0,10,0,0
10.83916667,0,0,0,0,10,0,0
10.83944444,0,0,0,0,10,0,0
10.83972222,0,0,0,0,10,0,0
10.84,0,0,0,0,10,0,0
10.84027778,0,0,0,0,10,0,0
10.84055556,0,0,0,0,10,0,0
10.84083333,0,0,0,0,10,0,0
10.84111111,0,0,0,0,10,0,0
10.84138889,0,0,0,0,10,0,0
10.84166667,0,0,0,0,10,0,0
10.84194444,0,0,0,0,10,0,0
10.84222222,0,0,0,0,10,0,0
10.8425,0,0,0,0,10,0,0
10.84277778,0,0,0,0,10,0,0
10.84305556,0,0,0,0,10,0,0
10.84333333,0,0,0,0,10,0,0
10.84361111,0,0,0,0,10,0,0
10.84388889,0,0,0,0,10,0,0
10.84416667,0,0,0,0,10,0,0
10.84444444,0,0,0,0,10,0,0
10.84472222,0,0,0,0,10,0,0
10.845,0,0,0,0,10,0,0
10.84527778,0,0,0,0,10,0,0
10.84555556,0,0,0,0,10,0,0
10.84583333,0,0,0,0,10,0,0
10.84611111,0,0,0,0,10,0,0
10.84638889,0,0,0,0,10,0,0
10.84666667,0,0,0,0,10,0,0
10.84694444,0,0,0,0,10,0,0
10.84722222,0,0,0,0,10,0,0
10.8475,0,0,0,0,10,0,0
10.84777778,0,0,0,0,10,0,0
10.84805556,0,0,0,0,10,0,0
10.84833333,0,0,0,0,10,0,0
10.84861111,0,0,0,0,10,0,0
10.84888889,0,0,0,0,10,0,0
10.84916667,0,0,0,0,10,0,0
10.84944444,0,0,0,0,10,0,0
10.84972222,0,0,0,0,10,0,0
10.85,0,0,0,0,10,0,0
10.85027778,0,0,0,0,10,0,0
10.85055556,0,0,0,0,10,0,0
10.85083333,0,0,0,0,10,0,0
10.85111111,0,0,0,0,10,0,0
10.85138889,0,0,0,0,10,0,0
10.85166667,0,0,0,0,10,0,0
10.85194444,0,0,0,0,10,0,0
10.85222222,0,0,0,0,10,0,0
10.8525,0,0,0,0,10,0,0
10.85277778,0,0,0,0,10,0,0
10.85305556,0,0,0,0,10,0,0
10.85333333,0,0,0,0,10,0,0
10.85361111,0,0,0,0,10,0,0
10.85388889,0,0,0,0,10,0,0
10.85416667,0,0,0,0,10,0,0
10.85444444,0,0,0,0,10,0,0
10.85472222,0,0,0,0,10,0,0
10.855,0,0,0,0,10,0,0
10.85527778,0,0,0,0,10,0,0
10.85555556,0,0,0,0,10,0,0
10.85583333,0,0,0,0,10,0,0
10.85611111,0,0,0,0,10,0,0
10.85638889,0,0,0,0,10,0,0
10.85666667,0,0,0,0,10,0,0
10.85694444,0,0,0,0,10,0,0
10.85722222,0,0,0,0,10,0,0
10.8575,0,0,0,0,10,0,0
10.85777778,0,0,0,0,10,0,0
10.85805556,0,0,0,0,10,0,0
10.85833333,0,0,0,0,10,0,0
10.85861111,0,0,0,0,10,0,0
10.85888889,0,0,0,0,10,0,0
10.85916667,0,0,0,0,10,0,0
10.85944444,0,0,0,0,10,0,0
10.85972222,0,0,0,0,10,0,0
10.86,0,0,0,0,10,0,0
10.86027778,0,0,0,0,10,0,0
10.86055556,0,0,0,0,10,0,0
10.86083333,0,0,0,0,10,0,0
10.86111111,0,0,0,0,10,0,0
10.86138889,0,0,0,0,10,0,0
10.86166667,0,0,0,0,10,0,0
10.86194444,0,0,0,0,10,0,0
10.86222222,0,0,0,0,10,0,0
10.8625,0,0,0,0,10,0,0
10.86277778,0,0,0,0,10,0,0
10.86305556,0,0,0,0,10,0,0
10.86333333,0,0,0,0,10,0,0
10.86361111,0,0,0,0,10,0,0
10.86388889,0,0,0,0,10,0,0
10.86416667,0,0,0,0,10,0,0
10.86444444,0,0,0,0,10,0,0
10.86472222,0,0,0,0,10,0,0
10.865,0,0,0,0,10,0,0
10.86527778,0,0,0,0,10,0,0
10.86555556,0,0,0,0,10,0,0
10.86583333,0,0,0,0,10,0,0
10.86611111,0,0,0,0,10,0,0
10.86638889,0,0,0,0,10,0,0
10.86666667,0,0,0,0,10,0,0
10.86694444,0,0,0,0,10,0,0
10.86722222,0,0,0,0,10,0,0
10.8675,0,0,0,0,10,0,0
10.86777778,0,0,0,0,10,0,0
